,heuristic,board,correlation,sample_number
43591,non-linear,10_easy_pruned,0.589543428,871
43592,non-linear,10_hard_full,0.521552941,871
43593,non-linear,10_hard_pruned,0.171941225,871
43594,non-linear,10_medium_full,0.414897675,871
43595,non-linear,10_medium_pruned,0.398538305,871
43596,non-linear,6_easy_full,0.8318914,871
43597,non-linear,6_easy_pruned,0.727389242,871
43598,non-linear,6_hard_full,0.475122296,871
43599,non-linear,6_hard_pruned,0.526014321,871
43600,blocking,10_easy_full,0.650290012,872
43601,blocking,10_easy_pruned,0.720749084,872
43602,blocking,10_hard_full,0.529053313,872
43603,blocking,10_hard_pruned,0.60111229,872
43604,blocking,10_medium_full,0.38409427,872
43605,blocking,10_medium_pruned,0.517214521,872
43606,blocking,6_easy_full,0.863936909,872
43607,blocking,6_easy_pruned,0.694760396,872
43608,blocking,6_hard_full,0.535019683,872
43609,blocking,6_hard_pruned,0.597919113,872
43610,density,10_easy_full,-0.053006265,872
43611,density,10_easy_pruned,0.411920392,872
43612,density,10_hard_full,0.47353229,872
43613,density,10_hard_pruned,0.437864327,872
43614,density,10_medium_full,0.188089823,872
43615,density,10_medium_pruned,0.277286978,872
43616,density,6_easy_full,0.335103096,872
43617,density,6_easy_pruned,0.562692985,872
43618,density,6_hard_full,0.326636543,872
43619,density,6_hard_pruned,0.416185676,872
43620,interaction,10_easy_full,0.418212298,872
43621,interaction,10_easy_pruned,0.296729121,872
43622,interaction,10_hard_full,0.681482188,872
43623,interaction,10_hard_pruned,0.653767085,872
43624,interaction,10_medium_full,0.348859143,872
43625,interaction,10_medium_pruned,0.601909094,872
43626,interaction,6_easy_full,0.849898182,872
43627,interaction,6_easy_pruned,0.540234833,872
43628,interaction,6_hard_full,0.553701433,872
43629,interaction,6_hard_pruned,0.517900074,872
43630,linear,10_easy_full,0.124800844,872
43631,linear,10_easy_pruned,0.514185858,872
43632,linear,10_hard_full,0.530087352,872
43633,linear,10_hard_pruned,0.250348271,872
43634,linear,10_medium_full,0.585228425,872
43635,linear,10_medium_pruned,0.232200099,872
43636,linear,6_easy_full,0.578945598,872
43637,linear,6_easy_pruned,0.562090863,872
43638,linear,6_hard_full,0.558150948,872
43639,linear,6_hard_pruned,0.516601876,872
43640,non-linear,10_easy_full,0.208009187,872
43641,non-linear,10_easy_pruned,0.619908027,872
43642,non-linear,10_hard_full,0.616407786,872
43643,non-linear,10_hard_pruned,0.323617387,872
43644,non-linear,10_medium_full,0.312895474,872
43645,non-linear,10_medium_pruned,0.274376581,872
43646,non-linear,6_easy_full,0.825917623,872
43647,non-linear,6_easy_pruned,0.42490302,872
43648,non-linear,6_hard_full,0.523680957,872
43649,non-linear,6_hard_pruned,0.638353331,872
43650,blocking,10_easy_full,0.588534411,873
43651,blocking,10_easy_pruned,0.671651837,873
43652,blocking,10_hard_full,0.676141416,873
43653,blocking,10_hard_pruned,0.651606559,873
43654,blocking,10_medium_full,0.319882666,873
43655,blocking,10_medium_pruned,0.575836223,873
43656,blocking,6_easy_full,0.811727868,873
43657,blocking,6_easy_pruned,0.710696974,873
43658,blocking,6_hard_full,0.733848332,873
43659,blocking,6_hard_pruned,0.598590346,873
43660,density,10_easy_full,0.061397594,873
43661,density,10_easy_pruned,0.228529787,873
43662,density,10_hard_full,0.493990626,873
43663,density,10_hard_pruned,0.462048539,873
43664,density,10_medium_full,0.230756616,873
43665,density,10_medium_pruned,0.261653967,873
43666,density,6_easy_full,0.385545245,873
43667,density,6_easy_pruned,0.505117019,873
43668,density,6_hard_full,0.355413148,873
43669,density,6_hard_pruned,0.486528694,873
43670,interaction,10_easy_full,0.355075155,873
43671,interaction,10_easy_pruned,0.508118136,873
43672,interaction,10_hard_full,0.499534945,873
43673,interaction,10_hard_pruned,0.493142425,873
43674,interaction,10_medium_full,0.381679957,873
43675,interaction,10_medium_pruned,0.413774839,873
43676,interaction,6_easy_full,0.883580739,873
43677,interaction,6_easy_pruned,0.266809997,873
43678,interaction,6_hard_full,0.607014859,873
43679,interaction,6_hard_pruned,0.606548048,873
43680,linear,10_easy_full,0.160302739,873
43681,linear,10_easy_pruned,0.386680696,873
43682,linear,10_hard_full,0.525630235,873
43683,linear,10_hard_pruned,0.53656228,873
43684,linear,10_medium_full,0.43051211,873
43685,linear,10_medium_pruned,0.43471162,873
43686,linear,6_easy_full,0.774247527,873
43687,linear,6_easy_pruned,0.565484337,873
43688,linear,6_hard_full,0.532767471,873
43689,linear,6_hard_pruned,0.487687216,873
43690,non-linear,10_easy_full,0.45762631,873
43691,non-linear,10_easy_pruned,0.607141622,873
43692,non-linear,10_hard_full,0.440301633,873
43693,non-linear,10_hard_pruned,0.52178717,873
43694,non-linear,10_medium_full,0.188813665,873
43695,non-linear,10_medium_pruned,0.323791988,873
43696,non-linear,6_easy_full,0.735648566,873
43697,non-linear,6_easy_pruned,0.628973419,873
43698,non-linear,6_hard_full,0.581326578,873
43699,non-linear,6_hard_pruned,0.674099118,873
43700,blocking,10_easy_full,0.583072733,874
43701,blocking,10_easy_pruned,0.388956212,874
43702,blocking,10_hard_full,0.706282709,874
43703,blocking,10_hard_pruned,0.496846136,874
43704,blocking,10_medium_full,0.547219524,874
43705,blocking,10_medium_pruned,0.462299093,874
43706,blocking,6_easy_full,0.854035873,874
43707,blocking,6_easy_pruned,0.642219231,874
43708,blocking,6_hard_full,0.736904002,874
43709,blocking,6_hard_pruned,0.426699406,874
43710,density,10_easy_full,0.332230002,874
43711,density,10_easy_pruned,0.265012105,874
43712,density,10_hard_full,0.493050865,874
43713,density,10_hard_pruned,0.249687744,874
43714,density,10_medium_full,0.100510868,874
43715,density,10_medium_pruned,0.240688811,874
43716,density,6_easy_full,0.407485376,874
43717,density,6_easy_pruned,0.602728917,874
43718,density,6_hard_full,0.447269297,874
43719,density,6_hard_pruned,0.3526402,874
43720,interaction,10_easy_full,0.557839614,874
43721,interaction,10_easy_pruned,0.57700391,874
43722,interaction,10_hard_full,0.567989266,874
43723,interaction,10_hard_pruned,0.488522137,874
43724,interaction,10_medium_full,0.50017341,874
43725,interaction,10_medium_pruned,0.617547292,874
43726,interaction,6_easy_full,0.884559812,874
43727,interaction,6_easy_pruned,0.640807099,874
43728,interaction,6_hard_full,0.503332292,874
43729,interaction,6_hard_pruned,0.692936171,874
43730,linear,10_easy_full,0.431379385,874
43731,linear,10_easy_pruned,0.358849787,874
43732,linear,10_hard_full,0.440770255,874
43733,linear,10_hard_pruned,0.43247704,874
43734,linear,10_medium_full,0.513441735,874
43735,linear,10_medium_pruned,0.556342502,874
43736,linear,6_easy_full,0.808392456,874
43737,linear,6_easy_pruned,0.699828032,874
43738,linear,6_hard_full,0.526142587,874
43739,linear,6_hard_pruned,0.605134583,874
43740,non-linear,10_easy_full,0.160033063,874
43741,non-linear,10_easy_pruned,0.535132245,874
43742,non-linear,10_hard_full,0.618688012,874
43743,non-linear,10_hard_pruned,0.526467823,874
43744,non-linear,10_medium_full,0.400254055,874
43745,non-linear,10_medium_pruned,0.302025302,874
43746,non-linear,6_easy_full,0.730006057,874
43747,non-linear,6_easy_pruned,0.543635976,874
43748,non-linear,6_hard_full,0.60433389,874
43749,non-linear,6_hard_pruned,0.633966093,874
43750,blocking,10_easy_full,0.393425357,875
43751,blocking,10_easy_pruned,0.531460702,875
43752,blocking,10_hard_full,0.687849047,875
43753,blocking,10_hard_pruned,0.548793827,875
43754,blocking,10_medium_full,0.358289133,875
43755,blocking,10_medium_pruned,0.675868863,875
43756,blocking,6_easy_full,0.872898923,875
43757,blocking,6_easy_pruned,0.718332399,875
43758,blocking,6_hard_full,0.582782286,875
43759,blocking,6_hard_pruned,0.715692729,875
43760,density,10_easy_full,0.040891288,875
43761,density,10_easy_pruned,0.437685042,875
43762,density,10_hard_full,0.366078084,875
43763,density,10_hard_pruned,0.317103373,875
43764,density,10_medium_full,0.189402792,875
43765,density,10_medium_pruned,0.243258075,875
43766,density,6_easy_full,0.293832329,875
43767,density,6_easy_pruned,0.420090936,875
43768,density,6_hard_full,0.311422945,875
43769,density,6_hard_pruned,0.340546516,875
43770,interaction,10_easy_full,0.606097067,875
43771,interaction,10_easy_pruned,0.487074656,875
43772,interaction,10_hard_full,0.527390659,875
43773,interaction,10_hard_pruned,0.592159423,875
43774,interaction,10_medium_full,0.610609279,875
43775,interaction,10_medium_pruned,0.421538768,875
43776,interaction,6_easy_full,0.864487486,875
43777,interaction,6_easy_pruned,0.512105914,875
43778,interaction,6_hard_full,0.413278611,875
43779,interaction,6_hard_pruned,0.528777654,875
43780,linear,10_easy_full,0.340204614,875
43781,linear,10_easy_pruned,0.486381877,875
43782,linear,10_hard_full,0.593663886,875
43783,linear,10_hard_pruned,0.217627255,875
43784,linear,10_medium_full,0.292183908,875
43785,linear,10_medium_pruned,0.541389479,875
43786,linear,6_easy_full,0.633627877,875
43787,linear,6_easy_pruned,0.691862504,875
43788,linear,6_hard_full,0.490397149,875
43789,linear,6_hard_pruned,0.567783959,875
43790,non-linear,10_easy_full,0.388422871,875
43791,non-linear,10_easy_pruned,0.501312681,875
43792,non-linear,10_hard_full,0.533404012,875
43793,non-linear,10_hard_pruned,0.54216469,875
43794,non-linear,10_medium_full,0.50152262,875
43795,non-linear,10_medium_pruned,0.319445072,875
43796,non-linear,6_easy_full,0.838025366,875
43797,non-linear,6_easy_pruned,0.642993875,875
43798,non-linear,6_hard_full,0.420215083,875
43799,non-linear,6_hard_pruned,0.571954532,875
43800,blocking,10_easy_full,0.45938164,876
43801,blocking,10_easy_pruned,0.424594134,876
43802,blocking,10_hard_full,0.719165081,876
43803,blocking,10_hard_pruned,0.452905305,876
43804,blocking,10_medium_full,0.490979464,876
43805,blocking,10_medium_pruned,0.421692617,876
43806,blocking,6_easy_full,0.850862765,876
43807,blocking,6_easy_pruned,0.540117672,876
43808,blocking,6_hard_full,0.630416047,876
43809,blocking,6_hard_pruned,0.73574288,876
43810,density,10_easy_full,0.22554433,876
43811,density,10_easy_pruned,0.520738457,876
43812,density,10_hard_full,0.433084898,876
43813,density,10_hard_pruned,0.254289607,876
43814,density,10_medium_full,0.378782635,876
43815,density,10_medium_pruned,-0.032926612,876
43816,density,6_easy_full,0.642531936,876
43817,density,6_easy_pruned,0.519609185,876
43818,density,6_hard_full,0.329203285,876
43819,density,6_hard_pruned,0.137672271,876
43820,interaction,10_easy_full,0.548107993,876
43821,interaction,10_easy_pruned,0.696831341,876
43822,interaction,10_hard_full,0.509697991,876
43823,interaction,10_hard_pruned,0.425204242,876
43824,interaction,10_medium_full,0.254347516,876
43825,interaction,10_medium_pruned,0.530466874,876
43826,interaction,6_easy_full,0.857101658,876
43827,interaction,6_easy_pruned,0.656237697,876
43828,interaction,6_hard_full,0.813570092,876
43829,interaction,6_hard_pruned,0.56348369,876
43830,linear,10_easy_full,0.321001288,876
43831,linear,10_easy_pruned,0.401982127,876
43832,linear,10_hard_full,0.490956585,876
43833,linear,10_hard_pruned,0.291144456,876
43834,linear,10_medium_full,0.414714955,876
43835,linear,10_medium_pruned,0.447128026,876
43836,linear,6_easy_full,0.689312431,876
43837,linear,6_easy_pruned,0.535586124,876
43838,linear,6_hard_full,0.431389749,876
43839,linear,6_hard_pruned,0.639548009,876
43840,non-linear,10_easy_full,0.34494498,876
43841,non-linear,10_easy_pruned,0.523127811,876
43842,non-linear,10_hard_full,0.592551414,876
43843,non-linear,10_hard_pruned,0.525351261,876
43844,non-linear,10_medium_full,0.5275613,876
43845,non-linear,10_medium_pruned,0.333555411,876
43846,non-linear,6_easy_full,0.85183797,876
43847,non-linear,6_easy_pruned,0.50895534,876
43848,non-linear,6_hard_full,0.207083066,876
43849,non-linear,6_hard_pruned,0.506550579,876
43850,blocking,10_easy_full,0.37993236,877
43851,blocking,10_easy_pruned,0.492801492,877
43852,blocking,10_hard_full,0.599399566,877
43853,blocking,10_hard_pruned,0.573406136,877
43854,blocking,10_medium_full,0.498318896,877
43855,blocking,10_medium_pruned,0.476504413,877
43856,blocking,6_easy_full,0.887160564,877
43857,blocking,6_easy_pruned,0.538486738,877
43858,blocking,6_hard_full,0.64127984,877
43859,blocking,6_hard_pruned,0.698403712,877
43860,density,10_easy_full,0.311139519,877
43861,density,10_easy_pruned,0.315997383,877
43862,density,10_hard_full,0.458750626,877
43863,density,10_hard_pruned,0.333657531,877
43864,density,10_medium_full,0.32152084,877
43865,density,10_medium_pruned,0.317598818,877
43866,density,6_easy_full,0.464504549,877
43867,density,6_easy_pruned,0.409998328,877
43868,density,6_hard_full,0.246305868,877
43869,density,6_hard_pruned,0.373762276,877
43870,interaction,10_easy_full,0.543398328,877
43871,interaction,10_easy_pruned,0.563293812,877
43872,interaction,10_hard_full,0.646648404,877
43873,interaction,10_hard_pruned,0.534971753,877
43874,interaction,10_medium_full,0.596752431,877
43875,interaction,10_medium_pruned,0.491148542,877
43876,interaction,6_easy_full,0.81128979,877
43877,interaction,6_easy_pruned,0.548947774,877
43878,interaction,6_hard_full,0.55015598,877
43879,interaction,6_hard_pruned,0.451052932,877
43880,linear,10_easy_full,0.47531993,877
43881,linear,10_easy_pruned,0.400943572,877
43882,linear,10_hard_full,0.702692111,877
43883,linear,10_hard_pruned,0.453774824,877
43884,linear,10_medium_full,0.583412796,877
43885,linear,10_medium_pruned,0.174120095,877
43886,linear,6_easy_full,0.748462709,877
43887,linear,6_easy_pruned,0.511924948,877
43888,linear,6_hard_full,0.615956763,877
43889,linear,6_hard_pruned,0.400032587,877
43890,non-linear,10_easy_full,0.500543904,877
43891,non-linear,10_easy_pruned,0.579717361,877
43892,non-linear,10_hard_full,0.498593531,877
43893,non-linear,10_hard_pruned,0.419597286,877
43894,non-linear,10_medium_full,0.652979588,877
43895,non-linear,10_medium_pruned,0.418868907,877
43896,non-linear,6_easy_full,0.846914958,877
43897,non-linear,6_easy_pruned,0.665121677,877
43898,non-linear,6_hard_full,0.496789368,877
43899,non-linear,6_hard_pruned,0.589035578,877
43900,blocking,10_easy_full,0.598226826,878
43901,blocking,10_easy_pruned,0.55432919,878
43902,blocking,10_hard_full,0.62259741,878
43903,blocking,10_hard_pruned,0.523897305,878
43904,blocking,10_medium_full,0.364733407,878
43905,blocking,10_medium_pruned,0.511597567,878
43906,blocking,6_easy_full,0.827112492,878
43907,blocking,6_easy_pruned,0.558711345,878
43908,blocking,6_hard_full,0.726850486,878
43909,blocking,6_hard_pruned,0.694040102,878
43910,density,10_easy_full,0.17845247,878
43911,density,10_easy_pruned,0.317845145,878
43912,density,10_hard_full,0.447462301,878
43913,density,10_hard_pruned,0.263747731,878
43914,density,10_medium_full,0.391491528,878
43915,density,10_medium_pruned,0.083584362,878
43916,density,6_easy_full,0.440276781,878
43917,density,6_easy_pruned,0.558062455,878
43918,density,6_hard_full,0.395609634,878
43919,density,6_hard_pruned,0.422005739,878
43920,interaction,10_easy_full,0.459230501,878
43921,interaction,10_easy_pruned,0.597187448,878
43922,interaction,10_hard_full,0.697771229,878
43923,interaction,10_hard_pruned,0.579613668,878
43924,interaction,10_medium_full,0.576100559,878
43925,interaction,10_medium_pruned,0.640513949,878
43926,interaction,6_easy_full,0.852177169,878
43927,interaction,6_easy_pruned,0.629138356,878
43928,interaction,6_hard_full,0.541582951,878
43929,interaction,6_hard_pruned,0.48568089,878
43930,linear,10_easy_full,0.278832275,878
43931,linear,10_easy_pruned,0.405793825,878
43932,linear,10_hard_full,0.511665656,878
43933,linear,10_hard_pruned,0.706573704,878
43934,linear,10_medium_full,0.486325985,878
43935,linear,10_medium_pruned,0.361894543,878
43936,linear,6_easy_full,0.682003741,878
43937,linear,6_easy_pruned,0.642273554,878
43938,linear,6_hard_full,0.384516272,878
43939,linear,6_hard_pruned,0.577500201,878
43940,non-linear,10_easy_full,0.295704542,878
43941,non-linear,10_easy_pruned,0.379205769,878
43942,non-linear,10_hard_full,0.611348092,878
43943,non-linear,10_hard_pruned,0.425523319,878
43944,non-linear,10_medium_full,0.472490597,878
43945,non-linear,10_medium_pruned,0.289396633,878
43946,non-linear,6_easy_full,0.934048107,878
43947,non-linear,6_easy_pruned,0.635896236,878
43948,non-linear,6_hard_full,0.383345333,878
43949,non-linear,6_hard_pruned,0.530850799,878
43950,blocking,10_easy_full,0.602602976,879
43951,blocking,10_easy_pruned,0.544231546,879
43952,blocking,10_hard_full,0.58682785,879
43953,blocking,10_hard_pruned,0.602083729,879
43954,blocking,10_medium_full,0.444918412,879
43955,blocking,10_medium_pruned,0.590977903,879
43956,blocking,6_easy_full,0.797055182,879
43957,blocking,6_easy_pruned,0.66500961,879
43958,blocking,6_hard_full,0.770327228,879
43959,blocking,6_hard_pruned,0.572621449,879
43960,density,10_easy_full,0.171614359,879
43961,density,10_easy_pruned,0.345674227,879
43962,density,10_hard_full,0.530570354,879
43963,density,10_hard_pruned,0.418869266,879
43964,density,10_medium_full,0.152622825,879
43965,density,10_medium_pruned,0.052367855,879
43966,density,6_easy_full,0.378042963,879
